Date,Close_Oil,High_Oil,Low_Oil,Open_Oil,Volume_Oil,Oil_Return,Close_USD,High_USD,Low_USD,Open_USD,Volume_USD,USDNGN_Return
2016-11-25,47.2400016784668,49.20000076293945,47.0099983215332,49.0,27459,-0.03555835770282895,315.0,315.0,312.0,315.0,0,0.0
2016-11-28,48.2400016784668,48.810001373291016,46.15999984741211,46.7599983215332,25170,0.020947560353229817,314.0,315.0,314.0,314.0,0,-0.003179652917379684
2016-11-29,46.380001068115234,48.09999847412109,45.91999816894531,48.09000015258789,15550,-0.039320232355980415,314.0,315.0,314.0,314.0,0,0.0
2016-11-30,50.470001220703125,50.470001220703125,46.75,46.7599983215332,1083,0.08451076968184133,314.0,315.0,314.0,314.0,0,0.0
2016-12-01,50.459999084472656,50.459999084472656,50.459999084472656,50.459999084472656,71317,-0.00019819946959215878,314.0,315.0,314.0,314.0,0,0.0
2016-12-02,54.459999084472656,54.5,52.86000061035156,53.869998931884766,39305,0.07628554536532224,33.0,315.0,314.0,315.0,0,-2.2528854244417733
2016-12-05,54.93999862670898,55.33000183105469,53.810001373291016,54.22999954223633,33656,0.008775185236323129,314.0,315.0,314.5,315.0,0,2.2528854244417733
2016-12-06,53.93000030517578,54.93000030517578,53.52000045776367,54.209999084472656,34688,-0.018554740663056853,313.0,315.1199951171875,312.0,312.0,0,-0.0031897953681001494
2016-12-07,53.0,54.209999084472656,52.91999816894531,53.959999084472656,34297,-0.017395001455752526,315.0,315.0,315.0,315.0,0,0.0063694482854799285
2016-12-08,53.88999938964844,54.04999923706055,52.83000183105469,53.04999923706055,44044,0.01665300706740541,314.0,315.0,314.0,315.0,0,-0.003179652917379684
2016-12-09,54.33000183105469,54.43999862670898,53.77000045776367,53.95000076293945,30445,0.008131673646364426,315.0,315.0,314.0,315.0,0,0.0031796529173798056
2016-12-12,55.68999862670898,57.4900016784668,54.75,54.75,45732,0.02472397867612295,315.0,316.0,314.0,316.0,0,0.0
2016-12-13,55.720001220703125,56.43000030517578,55.150001525878906,55.369998931884766,38210,0.0005385978773992476,314.0,314.5,314.5,314.5,0,-0.003179652917379684
2016-12-14,53.900001525878906,55.79999923706055,53.61000061035156,55.22999954223633,39813,-0.033208664595021115,315.0,315.0,314.0,314.5,0,0.0031796529173798056
2016-12-15,54.02000045776367,54.5,53.150001525878906,53.720001220703125,34744,0.002223850614043315,315.0,314.5,314.0,314.3099975585937,0,0.0
2016-12-16,55.209999084472656,55.380001068115234,53.709999084472656,54.220001220703125,31303,0.021789722874880842,315.0,315.0,314.0,315.0,0,0.0
2016-12-19,54.91999816894531,55.790000915527344,54.68999862670898,55.4900016784668,30608,-0.005266532153945657,314.3099975585937,315.0,314.0,314.5,0,-0.0021928865601606364
2016-12-20,55.34999847412109,55.90999984741211,54.75,55.119998931884766,37241,0.007799084027452907,315.0,315.0,314.0,314.0,0,0.0021928865601606
2016-12-21,54.459999084472656,55.86000061035156,54.31999969482422,55.59999847412109,31242,-0.016210161152215966,315.0,315.0,315.0,315.0,0,0.0
2016-12-22,55.04999923706055,55.22999954223633,54.04999923706055,54.59000015258789,30938,0.010775378875053353,315.0,314.0,314.0,314.0,0,0.0
2016-12-23,55.15999984741211,55.34000015258789,54.27000045776367,54.880001068115234,15503,0.0019962008491615896,315.0,315.0,314.0,315.0,0,0.0
2016-12-27,56.09000015258789,56.2599983215332,55.04999923706055,55.47999954223633,8294,0.016719496081834137,314.0,315.0,315.0,315.0,0,0.0
2016-12-28,56.220001220703125,56.560001373291016,55.88999938964844,56.08000183105469,10677,0.0023150409506974253,314.0,314.5,314.5,314.5,0,0.0
2016-12-29,56.13999938964844,56.63999938964844,55.970001220703125,55.970001220703125,595,-0.0014240271295735585,314.5,315.0,314.0,314.3099975585937,0,0.0015910902322419035
2016-12-30,56.130001068115234,56.130001068115234,56.130001068115234,56.130001068115234,13775,-0.00017811207836230324,314.5,315.0,314.0,314.3099975585937,0,0.0
2017-01-03,55.470001220703125,58.369998931884766,55.290000915527344,57.04999923706055,42688,-0.011828091909729681,314.3099975585937,314.0,314.0,314.0,0,0.0
2017-01-04,56.459999084472656,56.52999877929688,55.34000015258789,55.68999862670898,27804,0.017690050536150134,314.0,314.5,314.5,314.5,0,-0.0009867663572190495
2017-01-05,56.88999938964844,57.34000015258789,56.0099983215332,56.540000915527344,32833,0.007587161424090052,314.5,314.5,314.3800048828125,314.3800048828125,0,0.0015910902322419035
2017-01-06,57.09999847412109,57.459999084472656,56.29999923706055,56.880001068115234,24948,0.003684521905111527,314.5,315.0,314.0,315.0,0,0.0
2017-01-09,54.93999862670898,56.9900016784668,54.7400016784668,56.86000061035156,25860,-0.03856243426810978,315.0,314.5,314.0,314.5,0,0.00158856268513774
2017-01-10,53.63999938964844,55.34000015258789,53.56999969482422,54.84000015258789,33801,-0.023946608636117986,314.0,314.5,314.5,314.5,0,-0.003179652917379684
2017-01-11,55.09999847412109,55.66999816894531,53.65999984741211,53.70000076293945,45944,0.02685464143115301,314.5,314.69000244140625,314.0,314.0,0,0.0015910902322419035
2017-01-12,56.0099983215332,56.43000030517578,55.02999877929688,55.22999954223633,36424,0.016380527788504184,314.69000244140625,314.5,314.0,314.0,0,0.0006039588882357184
2017-01-13,55.45000076293945,56.20000076293945,55.310001373291016,56.060001373291016,25417,-0.010048488699042155,315.0,315.0,314.0,314.0,0,0.000984603796902153
2017-01-17,55.470001220703125,56.970001220703125,55.20000076293945,55.650001525878906,44899,0.0003606285182610503,315.0,315.0,314.0,314.5,0,0.0
2017-01-18,53.91999816894531,55.88999938964844,53.77999877929688,55.470001220703125,40148,-0.028340923428367606,315.0,314.57000732421875,314.0,314.57000732421875,0,0.0
2017-01-19,54.15999984741211,54.75,53.900001525878906,54.310001373291016,33327,0.0044411931413440376,315.0,315.0,305.25,305.25,0,0.0
2017-01-20,55.4900016784668,55.790000915527344,54.18999862670898,54.27999877929688,29231,0.024260228799238826,315.0,314.0,305.5,305.5,0,0.0
2017-01-23,55.22999954223633,55.7400016784668,54.650001525878906,55.470001220703125,33859,-0.004696578961124024,315.0,315.0,305.5,305.5,0,0.0
2017-01-24,55.43999862670898,55.84999847412109,55.04999923706055,55.38999938964844,32411,0.0037950544861054636,315.0,315.0,314.0,315.0,0,0.0
2017-01-25,55.08000183105469,55.63999938964844,54.7599983215332,55.2400016784668,34247,-0.006514623006883205,315.0,315.0,304.5,305.5,0,0.0
2017-01-26,56.2400016784668,56.54999923706055,55.209999084472656,55.369998931884766,45145,0.02084157024312173,314.0,315.0,304.45001220703125,304.45001220703125,0,-0.003179652917379684
2017-01-27,55.52000045776367,56.5,54.84999847412109,56.11000061035156,20964,-0.012884952903552526,314.0,315.0,304.25,305.25,0,0.0
2017-01-30,55.22999954223633,55.63999938964844,54.970001220703125,55.400001525878906,9982,-0.005237048818791394,315.0,308.0,304.25,308.0,0,0.0031796529173798056
2017-01-31,55.70000076293945,55.93999862670898,54.93999862670898,55.220001220703125,578,0.008473885005754899,315.0,315.0,305.25,305.25,0,0.0
2017-02-01,55.65999984741211,55.65999984741211,55.65999984741211,55.65999984741211,34772,-0.0007184072742188927,315.0,315.0,304.25,304.25,0,0.0
2017-02-02,56.560001373291016,57.43000030517578,56.34000015258789,56.52999877929688,31371,0.016040292512251763,315.0,304.20001220703125,304.20001220703125,304.20001220703125,0,0.0
2017-02-03,56.810001373291016,57.290000915527344,56.38999938964844,56.83000183105469,26703,0.004410344873869747,314.0,315.0,304.25,304.25,0,-0.003179652917379684
2017-02-06,55.720001220703125,57.11000061035156,55.650001525878906,56.79999923706055,26706,-0.019373219923024203,315.0,315.0,314.0,314.5,0,0.0031796529173798056
2017-02-07,55.04999923706055,55.97999954223633,54.63999938964844,55.93000030517578,32659,-0.012097321509752323,314.0,315.0,314.0,314.0,0,-0.003179652917379684
2017-02-08,55.119998931884766,55.66999816894531,54.209999084472656,54.54999923706055,44864,0.0012707580177437063,315.0,314.70001220703125,314.0,314.29998779296875,0,0.0031796529173798056
2017-02-09,55.630001068115234,55.91999816894531,55.20000076293945,55.2599983215332,29628,0.00921003596014221,315.0,315.0,314.0,315.0,0,0.0
2017-02-10,56.70000076293945,56.869998931884766,55.58000183105469,55.68999862670898,30763,0.019051580901881075,315.0,315.0,314.0,315.0,0,0.0
2017-02-13,55.59000015258789,56.79999923706055,55.43000030517578,56.77000045776367,25049,-0.019770892479170212,315.0,315.0,314.0,314.5,0,0.0
2017-02-14,55.970001220703125,56.45000076293945,55.54999923706055,55.709999084472656,25975,0.006812523002963589,314.0,314.0,314.0,314.0,0,-0.003179652917379684
2017-02-15,55.75,56.25,55.54999923706055,55.84000015258789,26608,-0.003938444372993834,3.140000104904175,315.0,314.0,315.0,0,-4.605170152579119
2017-02-16,55.650001525878906,56.22999954223633,55.130001068115234,55.66999816894531,32712,-0.0017953051994670688,314.0,315.0,314.0,314.0,0,4.605170152579119
2017-02-17,55.810001373291016,55.869998931884766,55.11000061035156,55.66999816894531,27599,0.0028709842661211165,314.0,315.0,314.0,315.0,0,0.0
2017-02-21,56.65999984741211,57.29999923706055,55.709999084472656,55.90999984741211,57648,0.015115402302443908,314.5,315.0,314.0,315.0,0,0.0015910902322419035
2017-02-22,55.84000015258789,56.9900016784668,55.58000183105469,56.68999862670898,36358,-0.014578030522617972,315.0,315.0,314.0,314.5,0,0.00158856268513774
2017-02-23,56.58000183105469,57.34999847412109,56.150001525878906,56.18999862670898,36155,0.013165137048937325,314.0,315.0,314.0,314.0,0,-0.003179652917379684
2017-02-24,55.9900016784668,56.650001525878906,55.75,56.5099983215332,18720,-0.010482464896869494,314.0,315.0,314.0,314.0,0,0.0
2017-02-27,55.93000030517578,56.7599983215332,55.90999984741211,56.040000915527344,10972,-0.0010722190488914871,314.0,315.0,314.0,315.0,0,0.0
2017-02-28,55.59000015258789,56.06999969482422,55.27000045776367,55.97999954223633,685,-0.006097582579626316,314.0,315.0,314.0,314.0,0,0.0
2017-03-01,55.59999847412109,55.59999847412109,55.59999847412109,55.59999847412109,25932,0.00017984210241263354,315.0,315.0,314.0,314.5,0,0.0031796529173798056
2017-03-02,55.08000183105469,56.43999862670898,55.0099983215332,56.310001373291016,34925,-0.009396466708668318,314.0,315.0,314.0,314.5,0,-0.003179652917379684
2017-03-03,55.900001525878906,55.93999862670898,55.09000015258789,55.18000030517578,24688,0.014777700353631842,315.0,315.0,314.0,314.5,0,0.0031796529173798056
2017-03-06,56.0099983215332,56.2400016784668,55.31999969482422,55.79999923706055,25402,0.001965808796835883,315.0,315.0,314.0,315.0,0,0.0
2017-03-07,55.91999816894531,56.63999938964844,55.54999923706055,55.9900016784668,28162,-0.0016081510730986395,315.0,315.0,314.0,314.5,0,0.0
2017-03-08,53.11000061035156,55.7599983215332,52.93999862670898,55.61000061035156,43000,-0.051556819254848577,315.0,315.0,314.0,314.5,0,0.0
2017-03-09,52.18999862670898,53.84999847412109,51.47999954223633,53.130001068115234,61215,-0.017474366584499704,315.0,315.0,314.0,314.5,0,0.0
2017-03-10,51.369998931884766,53.0099983215332,51.150001525878906,52.43999862670898,41261,-0.01583655565543508,315.0,315.0,314.0,314.5,0,0.0
2017-03-13,51.34999847412109,51.68999862670898,50.84000015258789,51.369998931884766,28880,-0.00038941702728773715,315.0,315.0,314.0,315.0,0,0.0
2017-03-14,50.91999816894531,51.83000183105469,50.25,51.400001525878906,49660,-0.008409168929535662,315.0,314.5,314.0,314.29998779296875,0,0.0
2017-03-15,51.810001373291016,52.040000915527344,51.36000061035156,51.790000915527344,36290,0.01732746960322412,314.0,315.0,314.0,314.20001220703125,0,-0.003179652917379684
2017-03-16,51.7400016784668,52.59000015258789,51.5,52.09000015258789,28932,-0.00135199813469683,315.0,315.0,314.0,314.5,0,0.0031796529173798056
2017-03-17,51.7599983215332,52.16999816894531,51.52999877929688,51.720001220703125,20151,0.00038640856647757305,315.0,315.0,310.0,310.0,0,0.0
2017-03-20,51.619998931884766,51.93000030517578,51.0099983215332,51.75,25177,-0.0027084441661897746,315.0,315.0,314.0,315.0,0,0.0
2017-03-21,50.959999084472656,52.209999084472656,50.72999954223633,51.65999984741211,30377,-0.012868180300279525,315.0,315.0,314.0,314.5,0,0.0
2017-03-22,50.63999938964844,50.970001220703125,49.63999938964844,50.869998931884766,39102,-0.0062992275151358326,314.0,315.0,307.5,307.5,0,-0.003179652917379684
2017-03-23,50.560001373291016,51.09000015258789,50.2599983215332,50.7599983215332,35569,-0.0015809887829528074,314.0,315.0,306.5,306.5,0,0.0
2017-03-24,50.79999923706055,51.04999923706055,50.400001525878906,50.59999847412109,27105,0.004735562565731005,314.0,315.0,314.0,315.0,0,0.0
2017-03-27,50.75,51.09999847412109,50.02999877929688,51.02000045776367,27398,-0.0009847216440462393,315.0,315.0,314.0,315.0,0,0.0031796529173798056
2017-03-28,51.33000183105469,51.869998931884766,50.790000915527344,50.86000061035156,27375,0.011363794322527447,314.0,315.0,314.0,314.0,0,-0.003179652917379684
2017-03-29,52.41999816894531,52.459999084472656,51.34000015258789,51.34000015258789,17105,0.02101275072037611,315.0,315.0,314.0,315.0,0,0.0031796529173798056
2017-03-30,52.959999084472656,53.09000015258789,52.02999877929688,52.400001525878906,14493,0.01024873137680465,314.0,315.0,314.0,314.0,0,-0.003179652917379684
2017-03-31,52.83000183105469,53.31999969482422,52.400001525878906,52.650001525878906,31997,-0.002457648506007855,315.0,315.0,314.0,315.0,0,0.0031796529173798056
2017-04-03,53.119998931884766,53.720001220703125,53.040000915527344,53.63999938964844,18746,0.005474239224990066,315.0,315.0,314.0,315.0,0,0.0
2017-04-04,54.16999816894531,54.36000061035156,52.75,53.13999938964844,27204,0.01957373080721338,314.0,315.0,314.0,315.0,0,-0.003179652917379684
2017-04-05,54.36000061035156,55.08000183105469,53.97999954223633,54.27000045776367,33157,0.003501384643095992,315.0,315.0,314.0,315.0,0,0.0031796529173798056
2017-04-06,54.88999938964844,54.9900016784668,54.02000045776367,54.150001525878906,21011,0.009702570931361083,315.0,315.0,314.0,314.0,0,0.0
2017-04-07,55.2400016784668,56.06999969482422,54.56999969482422,54.75,34387,0.006356187483822392,315.0,315.0,314.0,315.0,0,0.0
2017-04-10,55.97999954223633,56.04999923706055,55.2400016784668,55.2400016784668,29224,0.013307116983955718,315.0,315.0,306.1499938964844,306.1499938964844,0,0.0
2017-04-11,56.22999954223633,56.27999877929688,55.459999084472656,56.04999923706055,32054,0.00445593825315927,315.0,315.0,314.0,315.0,0,0.0
2017-04-12,55.86000061035156,56.630001068115234,55.5099983215332,56.27999877929688,33978,-0.006601842719713151,315.0,315.0,314.0,315.0,0,0.0
2017-04-13,55.88999938964844,56.060001373291016,55.58000183105469,55.66999816894531,27171,0.0005368909175387381,315.0,315.0,306.1000061035156,306.1000061035156,0,0.0
2017-04-17,55.36000061035156,55.970001220703125,55.29999923706055,55.84999847412109,18101,-0.009528140026469812,314.0,315.0,313.0,314.0,0,0.0
2017-04-18,54.88999938964844,55.4900016784668,54.619998931884766,55.47999954223633,38436,-0.008526150892293145,314.0,315.0,314.0,314.0,0,0.0
2017-04-19,52.93000030517578,55.220001220703125,52.59000015258789,54.7400016784668,43655,-0.036360879806712834,314.0,315.0,314.0,314.0,0,0.0
2017-04-20,52.9900016784668,53.540000915527344,52.68999862670898,53.060001373291016,48381,0.0011329565442867954,314.0,315.0,314.0,314.0,0,0.0
2017-04-21,51.959999084472656,53.27999877929688,51.56999969482422,53.02999877929688,36665,-0.01962907399728172,315.0,315.0,314.0,315.0,0,0.0031796529173798056
2017-04-24,51.59999847412109,52.58000183105469,51.43000030517578,52.04999923706055,27284,-0.006952531266329938,315.0,315.0,315.0,315.0,0,0.0
2017-04-25,52.09999847412109,52.380001068115234,51.310001373291016,51.650001525878906,31348,0.00964327655559772,314.0,315.0,314.0,314.0,0,-0.003179652917379684
2017-04-26,51.81999969482422,52.43999862670898,51.400001525878906,51.86000061035156,24549,-0.005388750227004304,314.0,315.0,314.0,314.0,0,0.0
2017-04-27,51.43999862670898,51.75,50.43000030517578,51.470001220703125,20588,-0.007360116012398143,314.0,315.0,314.0,314.0,0,0.0
2017-04-28,51.72999954223633,52.09999847412109,51.40999984741211,51.43000030517578,33680,0.005621821933913556,315.0,315.0,314.0,315.0,0,0.0031796529173798056
2017-05-01,51.52000045776367,51.97999954223633,51.220001220703125,51.84999847412109,12936,-0.004067784485066383,314.0,315.0,314.0,315.0,0,-0.003179652917379684
2017-05-02,50.459999084472656,52.13999938964844,50.15999984741211,51.38999938964844,38556,-0.020789165611976548,314.0,315.0,314.0,314.0,0,0.0
2017-05-03,50.790000915527344,51.119998931884766,50.209999084472656,51.04999923706055,34131,0.00651857776960773,314.0,314.5,314.0,314.5,0,0.0
2017-05-04,48.380001068115234,50.720001220703125,48.18000030517578,50.619998931884766,52061,-0.04861297557939311,315.0,315.0,314.0,315.0,0,0.0031796529173798056
2017-05-05,49.09999847412109,49.619998931884766,46.650001525878906,48.38999938964844,54485,0.014772476464010222,315.0,315.0,314.5,315.0,0,0.0
2017-05-08,49.34000015258789,49.880001068115234,48.4900016784668,49.290000915527344,35179,0.004876110470279764,314.0,315.0,314.1000061035156,314.1000061035156,0,-0.003179652917379684
2017-05-09,48.72999954223633,49.709999084472656,48.40999984741211,49.43999862670898,33410,-0.012440266732253647,314.0,315.0,314.5,314.5,0,0.0
2017-05-10,50.220001220703125,50.619998931884766,48.84999847412109,48.9900016784668,37961,0.03011853057501301,314.0,315.0,314.0,314.0,0,0.0
2017-05-11,50.77000045776367,51.150001525878906,50.2400016784668,50.27999877929688,31243,0.010892259939173674,315.0,315.0,314.0,314.5,0,0.0031796529173798056
2017-05-12,50.84000015258789,51.08000183105469,50.34000015258789,50.77000045776367,29339,0.001377811346865205,314.0,315.0,314.0,314.0,0,-0.003179652917379684
2017-05-15,51.81999969482422,52.619998931884766,50.650001525878906,50.84000015258789,31972,0.019092719922224645,315.0,315.0,314.0,314.5,0,0.0031796529173798056
2017-05-16,51.650001525878906,52.34999847412109,51.18999862670898,51.86000061035156,29359,-0.0032859441364962183,316.0,316.0,315.0,315.0,0,0.0031695747612790395
2017-05-17,52.209999084472656,52.59999847412109,51.04999923706055,51.2400016784668,32800,0.01078380477866497,315.0,314.5,314.5,314.5,0,-0.0031695747612790672
2017-05-18,52.5099983215332,52.7400016784668,51.11000061035156,52.09999847412109,41239,0.005729565798077766,314.0,315.0,314.0,315.0,0,-0.003179652917379684
2017-05-19,53.61000061035156,53.790000915527344,52.52999877929688,52.52999877929688,34681,0.02073203353941835,315.0,315.0,314.0,314.5,0,0.0031796529173798056
2017-05-22,53.869998931884766,54.369998931884766,53.650001525878906,53.869998931884766,41324,0.004838087640318917,314.0,315.0,314.0,314.5,0,-0.003179652917379684
2017-05-23,54.150001525878906,54.470001220703125,53.209999084472656,53.84999847412109,39671,0.005184284760944552,315.0,316.0,314.5,314.5,0,0.0031796529173798056
2017-05-24,53.959999084472656,54.619998931884766,53.66999816894531,54.20000076293945,52627,-0.0035149872529647696,317.0,320.0,315.0,316.0,0,0.00632913505164753
2017-05-25,51.459999084472656,54.65999984741211,51.02999877929688,53.90999984741211,72089,-0.047438225310227296,321.0,321.0,320.0,321.0,0,0.012539349252735173
2017-05-26,52.150001525878906,52.2599983215332,50.709999084472656,51.369998931884766,28004,0.013319421643654236,321.0,321.0,320.0,320.0,0,0.0
2017-05-30,51.84000015258789,52.59999847412109,51.20000076293945,52.29999923706055,18705,-0.005962155718745412,314.5,324.0,320.0,320.0,0,-0.020457046989520593
2017-05-31,50.310001373291016,51.75,49.83000183105469,51.66999816894531,545,-0.02995816318765017,324.0,324.0,323.0,324.0,0,0.029759439651834124
2017-06-01,50.33000183105469,50.33000183105469,50.33000183105469,50.33000183105469,43640,0.0003974653694390314,324.0,324.0,323.0,324.0,0,0.0
2017-06-02,49.95000076293945,50.5099983215332,48.959999084472656,50.400001525878906,44207,-0.007578836800621678,314.5,323.0,321.0,321.0,0,-0.02975943965183419
2017-06-05,49.470001220703125,50.72999954223633,49.04999923706055,49.959999084472656,38387,-0.009656070453384487,322.0,322.0,320.0,322.0,0,0.023567469403913032
2017-06-06,50.119998931884766,50.29999923706055,48.9900016784668,49.47999954223633,41397,0.01305365880146831,321.0,323.0,321.0,321.0,0,-0.003110422414392391
2017-06-07,48.060001373291016,50.130001068115234,47.970001220703125,49.9900016784668,50234,-0.04196984983387563,322.0,322.0,321.0,322.0,0,0.00311042241439233
2017-06-08,47.86000061035156,48.58000183105469,47.560001373291016,48.22999954223633,40901,-0.00417016364975324,322.0,322.0,321.0,322.0,0,0.0
2017-06-09,48.150001525878906,48.540000915527344,47.43999862670898,47.90999984741211,29536,0.006041074701165813,322.0,322.0,321.0,322.0,0,0.0
2017-06-12,48.290000915527344,49.119998931884766,48.0099983215332,48.18000030517578,28229,0.002903348910146703,321.0,321.0,320.0,321.0,0,-0.003110422414392391
2017-06-13,48.720001220703125,48.810001373291016,47.880001068115234,48.27000045776367,26775,0.008865129612731145,321.0,322.0,321.0,321.0,0,0.0
2017-06-14,47.0,48.68000030517578,46.77000045776367,48.18000030517578,44939,-0.035942046747065505,322.0,322.0,322.0,322.0,0,0.00311042241439233
2017-06-15,46.91999816894531,47.18999862670898,46.70000076293945,46.9900016784668,26749,-0.001703616949820546,232.0,321.0,321.0,321.0,0,-0.3278141738780983
2017-06-16,47.369998931884766,47.59999847412109,46.81999969482422,46.84000015258789,19728,0.009545109627074302,232.0,322.0,321.0,321.0,0,0.0
2017-06-19,46.90999984741211,47.75,46.77000045776367,47.29999923706055,19703,-0.009758225299725328,322.0,322.0,320.0,322.0,0,0.3278141738780984
2017-06-20,46.02000045776367,47.220001220703125,45.43000030517578,46.900001525878906,30670,-0.019154774533307883,320.0,323.0,320.0,320.0,0,-0.006230549750636086
2017-06-21,44.81999969482422,46.61000061035156,44.36000061035156,45.84000015258789,40210,-0.02642163299041796,321.0,315.0,314.29998779296875,315.0,0,0.0031201273362436777
2017-06-22,45.220001220703125,45.77999877929688,44.54999923706055,44.84000015258789,28351,0.008885032280723829,320.0,321.0,320.0,320.0,0,-0.003120127336243634
2017-06-23,45.540000915527344,45.7400016784668,45.040000915527344,45.290000915527344,27319,0.007051586894814659,322.0,322.0,321.0,322.0,0,0.006230549750636163
2017-06-26,45.83000183105469,46.220001220703125,45.040000915527344,45.68999862670898,22998,0.006347857734821853,321.0,320.0,320.0,320.0,0,-0.003110422414392391
2017-06-27,46.650001525878906,47.040000915527344,45.81999969482422,45.959999084472656,29887,0.017734021528217608,345.0,348.0,345.0,345.0,0,0.0721032939013439
2017-06-28,47.310001373291016,47.470001220703125,46.18999862670898,46.25,13352,0.014048758668116808,347.0,315.0,314.3999938964844,314.8999938964844,0,0.005780362915499329
2017-06-29,47.41999816894531,48.0,47.18999862670898,47.43999862670898,9980,0.0023223233531494292,348.0,349.0,346.0,348.0,0,0.0028776998276151956
2017-06-30,47.91999816894531,48.20000076293945,47.47999954223633,47.47999954223633,23479,0.010488873572830532,345.0,345.0,314.5,314.5,0,-0.008658062743114541
2017-07-03,49.68000030517578,49.70000076293945,48.540000915527344,48.88999938964844,17462,0.03606952817151694,345.0,346.0,315.0,315.0,0,0.0
2017-07-05,47.790000915527344,49.88999938964844,47.27999877929688,49.59999847412109,40863,-0.038786012020686815,314.5,346.0,314.5,314.5,0,-0.09545469891722903
2017-07-06,48.11000061035156,49.16999816894531,47.77999877929688,48.29999923706055,25556,0.0066736366505802626,349.0,315.0,314.0,314.0,0,0.10408784606193186
2017-07-07,46.709999084472656,47.9900016784668,46.27999877929688,47.97999954223633,28644,-0.029531813484172807,348.0,348.0,314.5,314.5,0,-0.00286944242795282
2017-07-10,46.880001068115234,47.369998931884766,46.119998931884766,46.900001525878906,21447,0.0036329131390112797,347.0,348.0,315.0,315.0,0,-0.002877699827615169
2017-07-12,47.7400016784668,48.75,47.34999847412109,48.209999084472656,31345,0.004618971381720108,348.0,315.0,314.20001220703125,315.0,0,0.0028776998276151956
2017-07-13,48.41999816894531,48.52999877929688,47.18000030517578,47.650001525878906,22846,0.014143257624646107,349.0,348.0,314.5,315.0,0,0.002869442427952739
2017-07-14,48.90999984741211,49.08000183105469,48.15999984741211,48.400001525878906,22014,0.010068957737667309,347.0,349.0,314.5,348.0,0,-0.005747142255567959
2017-07-17,48.41999816894531,49.25,48.310001373291016,49.060001373291016,17905,-0.01006895773766732,348.0,348.0,314.29998779296875,315.0,0,0.0028776998276151956
2017-07-18,48.84000015258789,49.400001525878906,48.2400016784668,48.40999984741211,20301,0.008636738672914375,348.0,314.5,314.20001220703125,314.5,0,0.0
2017-07-19,49.70000076293945,49.79999923706055,48.59999847412109,48.70000076293945,20340,0.017455296086733314,346.0,348.0,314.5,315.0,0,-0.0057637047167501294
2017-07-20,49.29999923706055,50.18000030517578,49.18999862670898,49.59999847412109,26566,-0.008080882880278398,347.0,348.0,346.0,348.0,0,0.0028860048891348514
2017-07-21,48.060001373291016,49.63999938964844,47.810001373291016,49.27000045776367,27053,-0.025473806690365204,346.0,346.0,315.0,315.0,0,-0.0028860048891349867
2017-07-24,48.59999847412109,48.7599983215332,47.68000030517578,47.88999938964844,25408,0.011173240626928333,348.0,347.0,314.3999938964844,314.3999938964844,0,0.005763704716750134
2017-07-25,50.20000076293945,50.900001525878906,48.650001525878906,48.7400016784668,27529,0.03239154238591833,346.0,348.0,314.5,314.5,0,-0.0057637047167501294
2017-07-26,50.970001220703125,51.02999877929688,50.08000183105469,50.7599983215332,26137,0.015222206405712934,348.0,348.0,314.5,314.5,0,0.005763704716750134
2017-07-27,51.4900016784668,51.63999938964844,50.5099983215332,50.869998931884766,21851,0.010150398354574134,347.0,347.0,315.0,315.0,0,-0.002877699827615169
2017-07-28,52.52000045776367,52.66999816894531,51.310001373291016,51.58000183105469,12631,0.01980641149461558,348.0,314.29998779296875,314.29998779296875,314.29998779296875,0,0.0028776998276151956
2017-07-31,52.650001525878906,52.84999847412109,52.25,52.7599983215332,844,0.00247220941095678,314.29998779296875,348.0,314.5,314.5,0,-0.10185457480974182
2017-08-01,52.630001068115234,52.630001068115234,52.630001068115234,52.630001068115234,33859,-0.0003799479010540397,342.0,365.0,356.0,365.0,0,0.08446283209787257
2017-08-02,52.36000061035156,52.41999816894531,51.18999862670898,51.56999969482422,34625,-0.005143366961957672,364.0,366.0,364.0,366.0,0,0.062343130574135555
2017-08-03,52.0099983215332,52.869998931884766,51.790000915527344,52.290000915527344,34779,-0.006706977185548888,364.0,365.0,361.0,365.0,0,0.0
2017-08-04,52.41999816894531,52.52000045776367,51.43999862670898,51.90999984741211,26969,0.00785218745182108,362.0,366.0,361.0,363.5,0,-0.0055096558109695845
2017-08-07,52.369998931884766,52.560001373291016,51.369998931884766,52.380001068115234,29496,-0.0009542750689594095,361.0,365.0,361.0,365.0,0,-0.002766253492890185
2017-08-08,52.13999938964844,52.72999954223633,51.81999969482422,52.2400016784668,24795,-0.004401491096498993,3.619999885559082,365.0,363.5,365.0,0,-4.602403964108715
2017-08-09,52.70000076293945,52.81999969482422,51.83000183105469,51.83000183105469,26143,0.010683073225004188,361.0,368.0,365.0,365.0,0,4.602403964108715
2017-08-10,51.900001525878906,53.630001068115234,51.68000030517578,52.77999877929688,52899,-0.01529665045213924,365.0,368.0,365.0,365.0,0,0.01101939524961048
2017-08-11,52.09999847412109,52.27000045776367,51.310001373291016,51.91999816894531,25318,0.003846099899610856,365.0,368.0,365.0,365.0,0,0.0
2017-08-14,50.72999954223633,52.38999938964844,50.58000183105469,52.0099983215332,29797,-0.026647476916749048,364.6799926757813,366.0,365.0,366.0,0,-0.0008771169497501852
